BD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
1688.0766666666666,2.077,20.316,7.68,40.006,51.685,948.284,56.08,113.66666666666667
1688.1333333333334,2.077,20.316,7.68,40.006,51.685,948.284,56.08,111.33333333333333
1688.19,2.107,20.291,7.892,37.738,51.748,948.284,56.05,109.0
1688.2266666666667,2.107,20.291,7.892,37.738,51.748,948.284,56.05,106.33333333333333
1688.2633333333333,2.107,20.291,7.892,37.738,51.748,948.284,56.05,103.66666666666667
1688.3,2.213,20.055,7.297,37.738,51.493,948.641,55.944,101.0
1688.3799999999999,2.213,20.055,7.297,37.738,51.493,948.641,55.944,98.33333333333333
1688.46,2.213,20.055,7.297,37.738,51.493,948.641,55.944,95.66666666666667
1688.54,0.0,18.558,6.438,37.738,51.639,949.116,56.291,93.0
1688.5566666666666,0.0,18.558,6.438,37.738,51.639,949.116,56.291,93.33333333333333
1688.5733333333333,0.0,18.558,6.438,37.738,51.639,949.116,56.291,93.66666666666667
1688.59,0.0,18.513,6.901,37.738,51.292,948.641,56.258,94.0
1688.6299999999999,0.0,18.513,6.901,37.738,51.292,948.641,56.258,98.66666666666667
1688.67,0.0,18.513,6.901,37.738,51.292,948.641,56.258,103.33333333333333
1688.71,0.0,18.685,7.601,37.738,51.525,948.284,56.285,108.0
1688.7166666666667,0.0,18.685,7.601,37.738,51.525,948.284,56.285,108.33333333333333
1688.7233333333334,0.0,18.685,7.601,37.738,51.525,948.284,56.285,108.66666666666667
1688.73,0.0,18.657,7.456,37.738,51.571,948.403,56.271,109.0
1688.74,0.0,18.657,7.456,37.738,51.571,948.403,56.271,110.33333333333333
1688.75,0.0,18.657,7.456,37.738,51.571,948.403,56.271,111.66666666666667
1688.76,0.0,18.604,7.007,37.738,51.681,948.522,56.278,113.0
1688.9066666666668,0.0,18.604,7.007,37.738,51.681,948.522,56.278,110.66666666666667
1689.0533333333333,0.0,18.604,7.007,37.738,51.681,948.522,56.278,108.33333333333333
1689.2,0.0,18.626,7.095,37.738,51.666,948.284,56.389,106.0
1689.3133333333333,0.0,18.626,7.095,37.738,51.666,948.284,56.389,106.0
1689.4266666666667,0.0,18.626,7.095,37.738,51.666,948.284,56.389,106.0
1689.54,0.0,18.409,7.252,37.738,51.66,948.284,56.352,106.0
1689.8866666666665,0.0,18.409,7.252,37.738,51.66,948.284,56.352,107.66666666666667
1690.2333333333333,0.0,18.409,7.252,37.738,51.66,948.284,56.352,109.33333333333333
1690.58,0.128,18.089,0.247,37.738,0.115,948.284,49.094,111.0
1690.72,0.128,18.089,0.247,37.738,0.115,948.284,49.094,107.0
1690.86,0.128,18.089,0.247,37.738,0.115,948.284,49.094,103.0
1691.0,0.209,18.198,0.314,3.62,0.089,948.284,49.013,99.0
1691.28,0.209,18.198,0.314,3.62,0.089,948.284,49.013,102.0
1691.56,0.209,18.198,0.314,3.62,0.089,948.284,49.013,105.0
1691.84,0.16,18.099,0.31,3.62,0.149,947.689,49.062,108.0
1692.2666666666667,0.16,18.099,0.31,3.62,0.149,947.689,49.062,110.0
1692.6933333333332,0.16,18.099,0.31,3.62,0.149,947.689,49.062,112.0
1693.12,0.01,18.294,0.233,3.191,0.111,948.403,50.24,114.0
1693.2433333333333,0.01,18.294,0.233,3.191,0.111,948.403,50.24,111.33333333333333
1693.3666666666666,0.01,18.294,0.233,3.191,0.111,948.403,50.24,108.66666666666667
1693.49,0.0,17.865,0.337,3.191,0.0,948.284,70.795,106.0
1693.7833333333333,0.0,17.865,0.337,3.191,0.0,948.284,70.795,105.66666666666667
1694.0766666666666,0.0,17.865,0.337,3.191,0.0,948.284,70.795,105.33333333333333
1694.37,1.304,18.069,0.228,1.998,0.1,948.284,49.608,105.0
1694.4933333333333,1.304,18.069,0.228,1.998,0.1,948.284,49.608,110.33333333333333
1694.6166666666666,1.304,18.069,0.228,1.998,0.1,948.284,49.608,115.66666666666667
1694.74,1.029,18.064,0.28,1.998,0.144,948.641,49.883,121.0
1695.0666666666666,1.029,18.064,0.28,1.998,0.144,948.641,49.883,113.66666666666667
1695.3933333333334,1.029,18.064,0.28,1.998,0.144,948.641,49.883,106.33333333333333
1695.72,1.736,18.07,0.316,1.841,0.178,948.284,49.176,99.0
1695.8466666666666,1.736,18.07,0.316,1.841,0.178,948.284,49.176,93.66666666666667
1695.9733333333334,1.736,18.07,0.316,1.841,0.178,948.284,49.176,88.33333333333333
1696.1,1.704,18.076,0.255,1.802,0.098,948.284,49.208,83.0
1696.4133333333332,1.704,18.076,0.255,1.802,0.098,948.284,49.208,94.0
1696.7266666666667,1.704,18.076,0.255,1.802,0.098,948.284,49.208,105.0
1697.04,1.973,18.241,0.326,1.755,0.0,948.284,48.939,116.0
1697.4466666666667,1.973,18.241,0.326,1.755,0.0,948.284,48.939,116.16666666666667
1697.8533333333332,1.973,18.241,0.326,1.755,0.0,948.284,48.939,116.33333333333333
1698.26,1.753,18.158,0.232,3.447,0.138,948.284,48.912,116.5
1698.3733333333332,1.753,18.158,0.232,3.447,0.138,948.284,48.912,116.66666666666667
1698.4866666666667,1.753,18.158,0.232,3.447,0.138,948.284,48.912,116.83333333333333
1698.6,1.887,18.136,0.326,3.447,0.0,948.641,48.778,117.0
1698.8966666666665,1.887,18.136,0.326,3.447,0.0,948.641,48.778,118.0
1699.1933333333334,1.887,18.136,0.326,3.447,0.0,948.641,48.778,119.0
1699.49,1.491,18.155,0.224,1.736,0.125,948.046,49.174,120.0
1699.6033333333332,1.491,18.155,0.224,1.736,0.125,948.046,49.174,118.33333333333333
1699.7166666666667,1.491,18.155,0.224,1.736,0.125,948.046,49.174,116.66666666666667
1699.83,1.971,18.168,0.34,1.736,0.009,948.284,48.694,115.0
1700.1333333333332,1.971,18.168,0.34,1.736,0.009,948.284,48.694,112.66666666666667
1700.4366666666667,1.971,18.168,0.34,1.736,0.009,948.284,48.694,110.33333333333333
1700.74,1.894,18.318,0.25,3.213,0.0,948.403,48.771,108.0
1700.8666666666666,1.894,18.318,0.25,3.213,0.0,948.403,48.771,114.33333333333333
1700.9933333333333,1.894,18.318,0.25,3.213,0.0,948.403,48.771,120.66666666666667
1701.12,2.046,18.28,0.258,3.213,0.0,947.927,48.619,127.0
1701.4299999999998,2.046,18.28,0.258,3.213,0.0,947.927,48.619,120.33333333333333
1701.74,2.046,18.28,0.258,3.213,0.0,947.927,48.619,113.66666666666667
1702.05,0.01,19.97,7.588,26.004,51.415,948.879,56.739,107.0
1702.1433333333332,0.01,19.97,7.588,26.004,51.415,948.879,56.739,110.0
1702.2366666666667,0.01,19.97,7.588,26.004,51.415,948.879,56.739,113.0
1702.33,0.01,20.392,7.993,26.004,51.451,948.522,56.027,116.0
1702.3799999999999,0.01,20.392,7.993,26.004,51.451,948.522,56.027,117.33333333333333
1702.43,0.01,20.392,7.993,26.004,51.451,948.522,56.027,118.66666666666667
1702.48,0.01,20.016,7.511,30.734,51.396,948.284,56.009,120.0
1702.69,0.01,20.016,7.511,30.734,51.396,948.284,56.009,116.66666666666667
1702.8999999999999,0.01,20.016,7.511,30.734,51.396,948.284,56.009,113.33333333333333
1703.11,1.994,19.698,7.4,30.734,51.66,948.284,56.078,110.0
1703.23,1.994,19.698,7.4,30.734,51.66,948.284,56.078,111.0
1703.35,1.994,19.698,7.4,30.734,51.66,948.284,56.078,112.0
1703.47,1.945,19.767,7.498,30.734,51.424,948.284,56.127,113.0
1704.2933333333333,1.945,19.767,7.498,30.734,51.424,948.284,56.127,112.66666666666667
1705.1166666666668,1.945,19.767,7.498,30.734,51.424,948.284,56.127,112.33333333333333
1705.94,2.089,19.87,7.539,25.281,51.782,948.284,55.983,112.0
1706.0733333333333,2.089,19.87,7.539,25.281,51.782,948.284,55.983,117.0
1706.2066666666667,2.089,19.87,7.539,25.281,51.782,948.284,55.983,122.0
1706.34,2.273,20.036,7.551,25.281,51.748,948.284,55.799,127.0
1706.82,2.273,20.036,7.551,25.281,51.748,948.284,55.799,126.0
1707.3,2.273,20.036,7.551,25.281,51.748,948.284,55.799,125.0
1707.78,1.947,18.865,7.526,29.076,51.71,911.537,56.125,124.0
1708.1266666666666,1.947,18.865,7.526,29.076,51.71,911.537,56.125,121.0
1708.4733333333334,1.947,18.865,7.526,29.076,51.71,911.537,56.125,118.0
1708.82,2.768,19.021,7.324,27.112,51.804,911.537,55.304,115.0
1708.8833333333332,2.768,19.021,7.324,27.112,51.804,911.537,55.304,109.33333333333333
1708.9466666666667,2.768,19.021,7.324,27.112,51.804,911.537,55.304,103.66666666666667
1709.01,2.991,19.028,7.746,27.112,51.385,910.942,55.081,98.0
1709.04,2.991,19.028,7.746,27.112,51.385,910.942,55.081,93.33333333333333
1709.07,2.991,19.028,7.746,27.112,51.385,910.942,55.081,88.66666666666667
1709.1,3.01,19.025,7.463,27.112,51.432,910.824,55.062,84.0
1709.1566666666665,3.01,19.025,7.463,27.112,51.432,910.824,55.062,86.0
1709.2133333333334,3.01,19.025,7.463,27.112,51.432,910.824,55.062,88.0
1709.27,3.134,19.341,7.358,27.112,51.907,911.775,54.938,90.0
1709.2833333333333,3.134,19.341,7.358,27.112,51.907,911.775,54.938,93.33333333333333
1709.2966666666666,3.134,19.341,7.358,27.112,51.907,911.775,54.938,96.66666666666667
1709.31,3.191,19.338,7.266,27.112,51.846,911.299,54.881,100.0
1709.3533333333332,3.191,19.338,7.266,27.112,51.846,911.299,54.881,101.66666666666667
1709.3966666666668,3.191,19.338,7.266,27.112,51.846,911.299,54.881,103.33333333333333
1709.44,3.114,19.258,7.278,27.112,51.502,910.824,54.958,105.0
1709.46,3.114,19.258,7.278,27.112,51.502,910.824,54.958,107.0
1709.48,3.114,19.258,7.278,27.112,51.502,910.824,54.958,109.0
1709.5,3.174,19.124,7.445,25.393,51.415,911.775,54.898,111.0
1709.5066666666667,3.174,19.124,7.445,25.393,51.415,911.775,54.898,110.66666666666667
1709.5133333333333,3.174,19.124,7.445,25.393,51.415,911.775,54.898,110.33333333333333
1709.52,3.215,19.119,7.376,25.393,51.343,911.775,54.857,110.0
1709.5533333333333,3.215,19.119,7.376,25.393,51.343,911.775,54.857,110.66666666666667
1709.5866666666666,3.215,19.119,7.376,25.393,51.343,911.775,54.857,111.33333333333333
1709.62,3.229,19.25,7.714,25.393,51.738,911.299,54.843,112.0
1709.6599999999999,3.229,19.25,7.714,25.393,51.738,911.299,54.843,106.33333333333333
1709.7,3.229,19.25,7.714,25.393,51.738,911.299,54.843,100.66666666666667
1709.74,3.298,19.249,7.576,25.393,51.797,911.656,54.774,95.0
1709.7466666666667,3.298,19.249,7.576,25.393,51.797,911.656,54.774,101.0
1709.7533333333333,3.298,19.249,7.576,25.393,51.797,911.656,54.774,107.0
1709.76,3.276,19.199,7.556,25.393,51.708,911.656,54.796,113.0
1709.78,3.276,19.199,7.556,25.393,51.708,911.656,54.796,112.33333333333333
1709.8,3.276,19.199,7.556,25.393,51.708,911.656,54.796,111.66666666666667
1709.82,3.36,19.146,7.276,25.393,51.958,911.299,54.712,111.0
1709.8766666666666,3.36,19.146,7.276,25.393,51.958,911.299,54.712,106.33333333333333
1709.9333333333334,3.36,19.146,7.276,25.393,51.958,911.299,54.712,101.66666666666667
1709.99,3.316,19.295,7.632,25.393,51.571,911.537,54.756,97.0
1710.0,3.316,19.295,7.632,25.393,51.571,911.537,54.756,96.0
1710.01,3.316,19.295,7.632,25.393,51.571,911.537,54.756,95.0
1710.02,3.458,19.294,7.411,25.393,51.822,911.537,54.614,94.0
1710.04,3.458,19.294,7.411,25.393,51.822,911.537,54.614,92.66666666666667
1710.06,3.458,19.294,7.411,25.393,51.822,911.537,54.614,91.33333333333333
1710.08,3.442,19.248,7.558,25.393,51.652,911.656,54.63,90.0
1710.09,3.442,19.248,7.558,25.393,51.652,911.656,54.63,90.33333333333333
1710.1,3.442,19.248,7.558,25.393,51.652,911.656,54.63,90.66666666666667
1710.11,3.448,19.264,7.712,25.393,51.645,911.656,54.624,91.0
1710.1399999999999,3.448,19.264,7.712,25.393,51.645,911.656,54.624,91.33333333333333
1710.17,3.448,19.264,7.712,25.393,51.645,911.656,54.624,91.66666666666667
1710.2,3.394,19.199,7.585,25.393,51.844,911.299,54.677,92.0
1710.22,3.394,19.199,7.585,25.393,51.844,911.299,54.677,95.33333333333333
1710.24,3.394,19.199,7.585,25.393,51.844,911.299,54.677,98.66666666666667
1710.26,3.455,19.23,7.768,25.393,51.998,911.656,54.617,102.0
1710.27,3.455,19.23,7.768,25.393,51.998,911.656,54.617,104.33333333333333
1710.28,3.455,19.23,7.768,25.393,51.998,911.656,54.617,106.66666666666667
1710.29,3.457,19.216,7.973,25.393,51.679,911.894,54.615,109.0
1710.3133333333333,3.457,19.216,7.973,25.393,51.679,911.894,54.615,112.0
1710.3366666666666,3.457,19.216,7.973,25.393,51.679,911.894,54.615,115.0
1710.36,3.415,19.227,7.838,25.393,51.263,911.537,54.657,118.0
1710.3899999999999,3.415,19.227,7.838,25.393,51.263,911.537,54.657,117.66666666666667
1710.42,3.415,19.227,7.838,25.393,51.263,911.537,54.657,117.33333333333333
1710.45,3.451,19.251,7.506,25.393,51.303,911.418,54.621,117.0
1710.4566666666667,3.451,19.251,7.506,25.393,51.303,911.418,54.621,116.33333333333333
1710.4633333333334,3.451,19.251,7.506,25.393,51.303,911.418,54.621,115.66666666666667
1710.47,3.44,19.253,7.529,25.522,51.301,911.418,54.632,115.0
1710.49,3.44,19.253,7.529,25.522,51.301,911.418,54.632,113.33333333333333
1710.51,3.44,19.253,7.529,25.522,51.301,911.418,54.632,111.66666666666667
1710.53,3.457,19.238,7.221,25.522,51.774,911.299,54.615,110.0
1710.54,3.457,19.238,7.221,25.522,51.774,911.299,54.615,112.0
1710.55,3.457,19.238,7.221,25.522,51.774,911.299,54.615,114.0
1710.56,3.463,19.201,7.229,25.522,51.768,911.061,54.609,116.0
1710.6133333333332,3.463,19.201,7.229,25.522,51.768,911.061,54.609,119.0
1710.6666666666667,3.463,19.201,7.229,25.522,51.768,911.061,54.609,122.0
1710.72,3.495,19.567,7.879,25.522,51.645,911.656,54.577,125.0
1710.7266666666667,3.495,19.567,7.879,25.522,51.645,911.656,54.577,130.66666666666666
1710.7333333333333,3.495,19.567,7.879,25.522,51.645,911.656,54.577,136.33333333333334
1710.74,3.494,19.58,7.888,25.522,51.567,911.537,54.578,142.0
1710.7633333333333,3.494,19.58,7.888,25.522,51.567,911.537,54.578,137.66666666666666
1710.7866666666666,3.494,19.58,7.888,25.522,51.567,911.537,54.578,133.33333333333334
1710.81,3.428,19.543,7.891,25.522,51.383,911.537,54.644,129.0
1710.8166666666666,3.428,19.543,7.891,25.522,51.383,911.537,54.644,129.33333333333334
1710.8233333333333,3.428,19.543,7.891,25.522,51.383,911.537,54.644,129.66666666666666
1710.83,3.452,19.439,7.941,25.522,51.432,911.537,54.62,130.0
1710.8799999999999,3.452,19.439,7.941,25.522,51.432,911.537,54.62,125.0
1710.93,3.452,19.439,7.941,25.522,51.432,911.537,54.62,120.0
1710.98,3.273,19.122,7.355,25.522,51.689,911.775,54.799,115.0
1710.99,3.273,19.122,7.355,25.522,51.689,911.775,54.799,112.66666666666667
1711.0,3.273,19.122,7.355,25.522,51.689,911.775,54.799,110.33333333333333
1711.01,3.346,19.106,7.242,25.522,51.679,911.537,54.726,108.0
1711.0333333333333,3.346,19.106,7.242,25.522,51.679,911.537,54.726,104.0
1711.0566666666666,3.346,19.106,7.242,25.522,51.679,911.537,54.726,100.0
1711.08,3.154,19.041,7.23,25.522,51.635,911.656,54.918,96.0
1711.1166666666666,3.154,19.041,7.23,25.522,51.635,911.656,54.918,98.33333333333333
1711.1533333333334,3.154,19.041,7.23,25.522,51.635,911.656,54.918,100.66666666666667
1711.19,3.052,19.172,7.24,25.522,51.78,911.18,55.02,103.0
1711.2133333333334,3.052,19.172,7.24,25.522,51.78,911.18,55.02,101.66666666666667
1711.2366666666667,3.052,19.172,7.24,25.522,51.78,911.18,55.02,100.33333333333333
1711.26,2.858,19.318,7.494,25.522,51.54,911.418,55.214,99.0
1711.2666666666667,2.858,19.318,7.494,25.522,51.54,911.418,55.214,102.0
1711.2733333333333,2.858,19.318,7.494,25.522,51.54,911.418,55.214,105.0
1711.28,2.894,19.329,7.408,25.522,51.394,911.418,55.178,108.0
1711.3,2.894,19.329,7.408,25.522,51.394,911.418,55.178,107.0
1711.32,2.894,19.329,7.408,25.522,51.394,911.418,55.178,106.0
1711.34,2.822,19.308,7.216,25.522,51.708,911.18,55.249,105.0
1711.35,2.822,19.308,7.216,25.522,51.708,911.18,55.249,106.66666666666667
1711.36,2.822,19.308,7.216,25.522,51.708,911.18,55.249,108.33333333333333
1711.37,2.71,19.358,7.205,25.522,51.915,911.775,55.362,110.0
1711.3933333333332,2.71,19.358,7.205,25.522,51.915,911.775,55.362,111.33333333333333
1711.4166666666667,2.71,19.358,7.205,25.522,51.915,911.775,55.362,112.66666666666667
1711.44,2.725,19.34,7.347,24.941,51.732,911.18,55.347,114.0
1711.4466666666667,2.725,19.34,7.347,24.941,51.732,911.18,55.347,110.33333333333333
1711.4533333333334,2.725,19.34,7.347,24.941,51.732,911.18,55.347,106.66666666666667
1711.46,2.722,19.326,7.353,24.941,51.628,911.061,55.35,103.0
1711.48,2.722,19.326,7.353,24.941,51.628,911.061,55.35,104.66666666666667
1711.5,2.722,19.326,7.353,24.941,51.628,911.061,55.35,106.33333333333333
1711.52,2.622,19.338,7.161,24.941,51.852,911.656,55.45,108.0
1711.53,2.622,19.338,7.161,24.941,51.852,911.656,55.45,108.33333333333333
1711.54,2.622,19.338,7.161,24.941,51.852,911.656,55.45,108.66666666666667
1711.55,2.617,19.414,7.021,24.941,51.787,911.775,55.455,109.0
1711.5733333333333,2.617,19.414,7.021,24.941,51.787,911.775,55.455,109.33333333333333
1711.5966666666666,2.617,19.414,7.021,24.941,51.787,911.775,55.455,109.66666666666667
1711.62,2.627,19.498,7.618,24.941,51.723,911.299,55.445,110.0
1711.6499999999999,2.627,19.498,7.618,24.941,51.723,911.299,55.445,112.33333333333333
1711.68,2.627,19.498,7.618,24.941,51.723,911.299,55.445,114.66666666666667
1711.71,2.676,19.484,7.597,24.941,51.554,911.18,55.396,117.0
1711.7166666666667,2.676,19.484,7.597,24.941,51.554,911.18,55.396,116.0
1711.7233333333334,2.676,19.484,7.597,24.941,51.554,911.18,55.396,115.0
1711.73,2.692,19.482,7.583,24.941,51.474,911.418,55.38,114.0
1711.7533333333333,2.692,19.482,7.583,24.941,51.474,911.418,55.38,113.66666666666667
1711.7766666666666,2.692,19.482,7.583,24.941,51.474,911.418,55.38,113.33333333333333
1711.8,2.45,19.518,7.646,24.941,51.559,911.894,55.622,113.0
1711.8066666666666,2.45,19.518,7.646,24.941,51.559,911.894,55.622,115.0
1711.8133333333333,2.45,19.518,7.646,24.941,51.559,911.894,55.622,117.0
1711.82,2.5,19.511,7.481,24.941,51.464,911.894,55.572,119.0
1711.87,2.5,19.511,7.481,24.941,51.464,911.894,55.572,117.66666666666667
1711.92,2.5,19.511,7.481,24.941,51.464,911.894,55.572,116.33333333333333
1711.97,2.521,19.671,7.633,24.941,51.673,911.656,55.551,115.0
1711.9833333333333,2.521,19.671,7.633,24.941,51.673,911.656,55.551,111.66666666666667
1711.9966666666667,2.521,19.671,7.633,24.941,51.673,911.656,55.551,108.33333333333333
1712.01,2.706,19.696,7.379,24.941,51.831,911.299,55.366,105.0
1712.0233333333333,2.706,19.696,7.379,24.941,51.831,911.299,55.366,108.0
1712.0366666666666,2.706,19.696,7.379,24.941,51.831,911.299,55.366,111.0
1712.05,2.577,19.76,7.466,24.941,51.698,911.299,55.495,114.0
1712.0566666666666,2.577,19.76,7.466,24.941,51.698,911.299,55.495,112.66666666666667
1712.0633333333333,2.577,19.76,7.466,24.941,51.698,911.299,55.495,111.33333333333333
1712.07,2.573,19.782,7.537,24.941,51.694,911.418,55.499,110.0
1712.1233333333332,2.573,19.782,7.537,24.941,51.694,911.418,55.499,112.0
1712.1766666666667,2.573,19.782,7.537,24.941,51.694,911.418,55.499,114.0
1712.23,2.623,19.592,7.536,24.941,51.457,910.824,55.449,116.0
1712.2366666666667,2.623,19.592,7.536,24.941,51.457,910.824,55.449,114.33333333333333
1712.2433333333333,2.623,19.592,7.536,24.941,51.457,910.824,55.449,112.66666666666667
1712.25,2.639,19.609,7.561,24.941,51.396,910.942,55.433,111.0
1712.27,2.639,19.609,7.561,24.941,51.396,910.942,55.433,110.66666666666667
1712.29,2.639,19.609,7.561,24.941,51.396,910.942,55.433,110.33333333333333
1712.31,2.606,19.721,7.884,24.941,51.571,911.894,55.466,110.0
1712.3666666666666,2.606,19.721,7.884,24.941,51.571,911.894,55.466,112.66666666666667
1712.4233333333334,2.606,19.721,7.884,24.941,51.571,911.894,55.466,115.33333333333333
1712.48,2.617,19.389,7.351,24.686,51.801,911.537,55.455,118.0
1712.4866666666667,2.617,19.389,7.351,24.686,51.801,911.537,55.455,120.0
1712.4933333333333,2.617,19.389,7.351,24.686,51.801,911.537,55.455,122.0
1712.5,2.626,19.348,7.354,24.686,51.766,911.537,55.446,124.0
1712.52,2.626,19.348,7.354,24.686,51.766,911.537,55.446,125.0
1712.54,2.626,19.348,7.354,24.686,51.766,911.537,55.446,126.0
1712.56,2.606,19.272,7.303,24.686,51.419,911.299,55.466,127.0
1712.5666666666666,2.606,19.272,7.303,24.686,51.419,911.299,55.466,124.33333333333333
1712.5733333333333,2.606,19.272,7.303,24.686,51.419,911.299,55.466,121.66666666666667
1712.58,2.631,19.266,7.358,24.686,51.369,911.418,55.441,119.0
1712.6466666666665,2.631,19.266,7.358,24.686,51.369,911.418,55.441,118.66666666666667
1712.7133333333334,2.631,19.266,7.358,24.686,51.369,911.418,55.441,118.33333333333333
1712.78,2.699,19.041,7.251,24.686,51.673,911.18,55.373,118.0
1712.7933333333333,2.699,19.041,7.251,24.686,51.673,911.18,55.373,116.33333333333333
1712.8066666666666,2.699,19.041,7.251,24.686,51.673,911.18,55.373,114.66666666666667
1712.82,2.64,19.117,7.387,24.686,51.748,911.061,55.432,113.0
1712.8633333333332,2.64,19.117,7.387,24.686,51.748,911.061,55.432,112.0
1712.9066666666668,2.64,19.117,7.387,24.686,51.748,911.061,55.432,111.0
1712.95,2.62,19.152,7.531,24.686,51.774,911.894,55.452,110.0
1712.99,2.62,19.152,7.531,24.686,51.774,911.894,55.452,108.33333333333333
1713.03,2.62,19.152,7.531,24.686,51.774,911.894,55.452,106.66666666666667
1713.07,2.587,19.002,7.44,24.686,51.455,911.537,55.485,105.0
1713.0866666666666,2.587,19.002,7.44,24.686,51.455,911.537,55.485,108.0
1713.1033333333332,2.587,19.002,7.44,24.686,51.455,911.537,55.485,111.0
1713.12,2.636,18.971,7.447,24.686,51.35,911.537,55.436,114.0
1713.1566666666665,2.636,18.971,7.447,24.686,51.35,911.537,55.436,116.0
1713.1933333333334,2.636,18.971,7.447,24.686,51.35,911.537,55.436,118.0
1713.23,2.471,18.721,7.308,24.686,51.715,911.061,55.601,120.0
1713.2466666666667,2.471,18.721,7.308,24.686,51.715,911.061,55.601,120.33333333333333
1713.2633333333333,2.471,18.721,7.308,24.686,51.715,911.061,55.601,120.66666666666667
1713.28,2.506,18.603,7.204,24.686,51.763,911.775,55.566,121.0
1713.3766666666666,2.506,18.603,7.204,24.686,51.763,911.775,55.566,120.33333333333333
1713.4733333333334,2.506,18.603,7.204,24.686,51.763,911.775,55.566,119.66666666666667
1713.57,2.401,18.698,7.26,24.802,51.407,911.418,55.671,119.0
1713.6233333333332,2.401,18.698,7.26,24.802,51.407,911.418,55.671,115.66666666666667
1713.6766666666667,2.401,18.698,7.26,24.802,51.407,911.418,55.671,112.33333333333333
1713.73,2.186,18.803,7.371,24.802,51.594,910.824,55.886,109.0
1713.7466666666667,2.186,18.803,7.371,24.802,51.594,910.824,55.886,108.66666666666667
1713.7633333333333,2.186,18.803,7.371,24.802,51.594,910.824,55.886,108.33333333333333
1713.78,2.201,18.844,7.492,24.802,51.7,910.824,55.871,108.0
1713.7933333333333,2.201,18.844,7.492,24.802,51.7,910.824,55.871,109.33333333333333
1713.8066666666666,2.201,18.844,7.492,24.802,51.7,910.824,55.871,110.66666666666667
1713.82,2.177,18.867,7.374,24.802,51.873,910.942,55.895,112.0
1713.83,2.177,18.867,7.374,24.802,51.873,910.942,55.895,113.0
1713.84,2.177,18.867,7.374,24.802,51.873,910.942,55.895,114.0
1713.85,2.145,18.87,7.252,24.802,51.766,911.061,55.927,115.0
1713.9066666666665,2.145,18.87,7.252,24.802,51.766,911.061,55.927,114.0
1713.9633333333334,2.145,18.87,7.252,24.802,51.766,911.061,55.927,113.0
1714.02,2.239,18.256,6.826,24.802,51.392,911.537,55.833,112.0
1714.0366666666666,2.239,18.256,6.826,24.802,51.392,911.537,55.833,111.66666666666667
1714.0533333333333,2.239,18.256,6.826,24.802,51.392,911.537,55.833,111.33333333333333
1714.07,2.192,18.112,6.764,24.802,51.666,911.299,55.88,111.0
1714.1433333333332,2.192,18.112,6.764,24.802,51.666,911.299,55.88,116.33333333333333
1714.2166666666667,2.192,18.112,6.764,24.802,51.666,911.299,55.88,121.66666666666667
1714.29,2.197,17.744,6.955,24.802,51.797,911.537,55.875,127.0
1714.3,2.197,17.744,6.955,24.802,51.797,911.537,55.875,129.0
1714.31,2.197,17.744,6.955,24.802,51.797,911.537,55.875,131.0
1714.32,2.207,17.718,6.956,24.802,51.801,911.537,55.865,133.0
1714.3666666666666,2.207,17.718,6.956,24.802,51.801,911.537,55.865,127.0
1714.4133333333334,2.207,17.718,6.956,24.802,51.801,911.537,55.865,121.0
1714.46,2.23,17.633,7.012,24.802,51.423,911.18,55.842,115.0
1714.4866666666667,2.23,17.633,7.012,24.802,51.423,911.18,55.842,113.66666666666667
1714.5133333333333,2.23,17.633,7.012,24.802,51.423,911.18,55.842,112.33333333333333
1714.54,2.217,17.609,6.927,24.802,51.381,911.656,55.854,111.0
1714.5433333333333,2.217,17.609,6.927,24.802,51.381,911.656,55.854,112.66666666666667
1714.5466666666666,2.217,17.609,6.927,24.802,51.381,911.656,55.854,114.33333333333333
1714.55,2.259,17.628,6.912,24.802,51.377,911.775,55.813,116.0
1714.57,2.259,17.628,6.912,24.802,51.377,911.775,55.813,113.33333333333333
1714.59,2.259,17.628,6.912,24.802,51.377,911.775,55.813,110.66666666666667
1714.61,2.19,17.575,6.951,24.802,51.55,911.537,55.882,108.0
1714.6399999999999,2.19,17.575,6.951,24.802,51.55,911.537,55.882,110.66666666666667
1714.67,2.19,17.575,6.951,24.802,51.55,911.537,55.882,113.33333333333333
1714.7,2.35,17.558,6.944,24.802,51.736,911.418,55.722,116.0
1714.7066666666667,2.35,17.558,6.944,24.802,51.736,911.418,55.722,116.33333333333333
1714.7133333333334,2.35,17.558,6.944,24.802,51.736,911.418,55.722,116.66666666666667
1714.72,2.382,17.555,6.963,24.802,51.742,911.656,55.69,117.0
1714.74,2.382,17.555,6.963,24.802,51.742,911.656,55.69,118.33333333333333
1714.76,2.382,17.555,6.963,24.802,51.742,911.656,55.69,119.66666666666667
1714.78,2.524,17.537,7.089,24.802,51.784,911.299,55.548,121.0
1714.79,2.524,17.537,7.089,24.802,51.784,911.299,55.548,101.0
1714.8,2.524,17.537,7.089,24.802,51.784,911.299,55.548,81.0
1714.81,2.519,17.566,7.24,24.802,51.713,910.942,55.553,61.0
1714.83,2.519,17.566,7.24,24.802,51.713,910.942,55.553,84.0
1714.85,2.519,17.566,7.24,24.802,51.713,910.942,55.553,107.0
1714.87,2.444,17.608,7.249,24.802,51.567,911.418,55.628,130.0
1714.8966666666665,2.444,17.608,7.249,24.802,51.567,911.418,55.628,127.33333333333333
